0 0.109756097560976 0 0 0 0.0975609756097561 0 0 0 0 0 0.024390243902439 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0121951219512195 0 0 0 0 0 0 0 0 0.0121951219512195 0 0 0 0 0 0 0 0 0 0 0 0.024390243902439 0 0 0 0 0 0 0 0 0 0.0121951219512195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.024390243902439 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0731707317073171 0 0 0 0 0 0.0121951219512195 0 0 0.0121951219512195 0 0 0 0 0 0 0 0 0 0 0 0.0121951219512195 0 0 0 0 0 0 0 0 0 0 0.0121951219512195 0 0 0 0 0.0609756097560976 0.0365853658536585 0 0 0 0.0365853658536585 0 0.024390243902439 0 0 0 0 0.0121951219512195 0 0 0.0121951219512195 0 0 0 0 0 0.0121951219512195 0 0 0 0.0365853658536585 0 0 0 0 0 0 0 0 0 0 0 0 0 0.024390243902439 0 0 0 0 0 0 0 0 0 0 0.0487804878048781 0 0 0.0121951219512195 0 0 0 0 0 0 0 0 0 0 0 0.0121951219512195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0365853658536585 0.0121951219512195 0 0 0 0.0731707317073171 0.0121951219512195 0 0 0 0 0.024390243902439 0 0 0 0 0 0.0121951219512195 0.0121951219512195 0 0.0487804878048781
0 0 0.0645161290322581 0 0 0 0 0 0 0 0.00806451612903226 0 0 0.0403225806451613 0.00806451612903226 0 0 0 0 0.0241935483870968 0 0 0 0 0 0 0.00806451612903226 0 0.0161290322580645 0.00806451612903226 0 0.00806451612903226 0 0 0 0 0 0 0.00806451612903226 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00806451612903226 0 0 0 0 0 0 0 0 0 0.137096774193548 0 0.00806451612903226 0 0 0.00806451612903226 0.0483870967741935 0 0 0 0.00806451612903226 0.00806451612903226 0.0161290322580645 0 0 0.00806451612903226 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0161290322580645 0 0 0 0 0 0 0 0 0 0 0 0.032258064516129 0 0 0 0 0.032258064516129 0.00806451612903226 0 0 0 0 0 0 0 0 0 0 0 0 0.169354838709677 0 0 0 0.0161290322580645 0.0161290322580645 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00806451612903226 0 0 0 0 0 0 0 0 0 0 0 0 0.0241935483870968 0.00806451612903226 0.0241935483870968 0 0 0 0.00806451612903226 0 0 0 0.0241935483870968 0 0 0 0 0.0161290322580645 0 0 0 0 0 0 0 0 0 0.00806451612903226 0 0.0161290322580645 0 0 0.00806451612903226 0 0 0 0 0 0 0.0403225806451613 0 0 0.00806451612903226 0 0.0241935483870968 0 0 0 0 0 0 0 0 0.0161290322580645 0.00806451612903226 0 0 0 0 0 0 0 0 0.0161290322580645 0 0 0 0 0.00806451612903226 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0172413793103448 0.00862068965517241 0 0 0 0.00862068965517241 0 0 0.0258620689655172 0 0.137931034482759 0 0 0 0 0 0 0 0 0 0 0.00862068965517241 0.0431034482758621 0 0 0.00862068965517241 0 0.00862068965517241 0 0 0 0 0 0 0.0258620689655172 0 0 0.00862068965517241 0 0 0 0 0 0 0 0 0.0172413793103448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00862068965517241 0 0.00862068965517241 0 0 0 0 0 0 0.137931034482759 0 0 0 0 0 0 0 0 0 0.00862068965517241 0 0 0 0 0 0 0 0 0.00862068965517241 0 0 0 0 0 0 0.00862068965517241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00862068965517241 0 0 0 0 0 0.0775862068965517 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0689655172413793 0 0 0 0 0.0689655172413793 0 0 0 0 0 0.0344827586206897 0.0172413793103448 0 0 0 0.0172413793103448 0 0 0 0 0 0 0 0 0 0.0172413793103448 0 0 0.0344827586206897 0.00862068965517241 0 0 0 0 0 0.00862068965517241 0.0258620689655172 0 0.00862068965517241 0.0258620689655172 0 0 0 0 0 0 0 0 0 0 0 0.0172413793103448 0 0 0 0 0 0.00862068965517241 0 0.0517241379310345 0 0 0
0 0 0 0 0 0 0 0 0.0526315789473684 0 0 0 0 0 0 0 0 0 0.0175438596491228 0 0 0 0 0 0.0350877192982456 0 0 0 0 0 0 0 0 0 0.0526315789473684 0.0350877192982456 0 0.0350877192982456 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0526315789473684 0 0 0 0 0 0 0 0 0 0 0 0.0175438596491228 0 0 0 0 0 0 0 0 0 0.140350877192982 0 0 0 0 0.0175438596491228 0 0 0 0 0 0 0.0350877192982456 0.0175438596491228 0 0 0 0.0350877192982456 0 0 0 0 0 0 0 0.0701754385964912 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0175438596491228 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0175438596491228 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0350877192982456 0 0 0 0 0 0 0 0.0526315789473684 0 0 0 0 0 0 0 0 0 0 0.0526315789473684 0 0 0 0.0350877192982456 0 0 0 0.0175438596491228 0 0 0 0 0 0 0 0 0 0 0 0.140350877192982 0 0.0175438596491228 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0.00763358778625954 0 0 0 0 0 0 0 0 0 0 0.0458015267175573 0 0 0.0458015267175573 0 0.00763358778625954 0.213740458015267 0 0.0381679389312977 0.00763358778625954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00763358778625954 0 0.00763358778625954 0.0381679389312977 0 0 0 0 0 0.00763358778625954 0 0 0 0 0.0152671755725191 0 0 0 0 0 0 0 0 0 0 0.0381679389312977 0 0 0 0 0 0 0.0152671755725191 0 0 0 0 0 0 0.00763358778625954 0 0 0 0 0 0 0 0.00763358778625954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0610687022900763 0 0 0 0 0 0 0 0 0 0 0.00763358778625954 0 0.00763358778625954 0 0 0 0 0 0 0 0 0 0 0.0152671755725191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00763358778625954 0 0 0.0305343511450382 0 0 0 0 0 0 0.0458015267175573 0 0 0 0 0 0 0 0 0 0.00763358778625954 0.00763358778625954 0 0 0 0 0 0.00763358778625954 0 0 0.0152671755725191 0 0 0 0 0.00763358778625954 0 0 0 0 0 0 0.0610687022900763 0 0.00763358778625954 0 0 0 0 0 0 0 0 0.0381679389312977 0 0 0.00763358778625954 0 0.00763358778625954 0 0 0 0 0 0 0 0 0 0.137404580152672 0 0 0 0 0.00763358778625954
0 0 0.0104166666666667 0 0 0 0 0 0.0104166666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0520833333333333 0.0104166666666667 0.0520833333333333 0 0 0 0 0 0 0 0 0.09375 0 0 0 0 0 0 0 0 0 0.03125 0 0 0 0.0208333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0104166666666667 0 0 0.0208333333333333 0 0 0 0 0 0.0208333333333333 0.0104166666666667 0 0 0 0 0 0.0104166666666667 0 0 0 0 0 0 0 0 0 0 0 0.114583333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0208333333333333 0 0 0 0.0104166666666667 0 0 0.0625 0 0 0 0 0 0 0.0104166666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0729166666666667 0 0 0.0104166666666667 0 0 0 0 0 0 0.0208333333333333 0 0 0 0 0 0 0 0 0 0 0.0104166666666667 0 0 0 0 0 0 0 0.0625 0 0 0.0208333333333333 0 0 0 0 0 0.0416666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0.0104166666666667 0 0 0 0 0 0 0.166666666666667 0 0 0 0.0104166666666667 0
0 0.0352112676056338 0 0 0 0 0.0352112676056338 0 0 0 0 0 0 0.028169014084507 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0492957746478873 0 0 0 0 0 0.0352112676056338 0 0 0 0 0 0 0 0 0 0 0.028169014084507 0 0 0 0 0.00704225352112676 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00704225352112676 0 0 0 0 0 0.0422535211267606 0 0 0 0.00704225352112676 0 0 0 0.00704225352112676 0.00704225352112676 0 0 0.0211267605633803 0 0 0 0 0 0 0 0 0 0 0 0.00704225352112676 0 0 0.00704225352112676 0 0 0 0 0.00704225352112676 0 0.0633802816901408 0 0 0 0 0 0 0 0 0 0 0 0 0.295774647887324 0.0140845070422535 0 0.00704225352112676 0 0 0 0 0.0140845070422535 0 0 0 0 0.0140845070422535 0.0492957746478873 0 0 0 0 0 0 0.028169014084507 0 0.00704225352112676 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00704225352112676 0 0 0 0 0 0 0 0 0 0 0 0.0633802816901408 0 0 0 0 0 0 0 0 0 0 0.00704225352112676 0 0 0 0 0 0 0 0 0 0 0 0 0.00704225352112676 0 0 0 0 0 0 0 0 0 0.00704225352112676 0 0 0 0.0140845070422535 0 0 0 0 0 0 0 0 0 0 0 0.00704225352112676 0 0 0 0.0563380281690141 0.00704225352112676 0 0
0.099009900990099 0 0 0.0099009900990099 0 0 0 0 0 0.0792079207920792 0 0.0198019801980198 0 0 0 0 0 0 0 0 0 0 0.0198019801980198 0.0396039603960396 0 0 0 0 0 0.0297029702970297 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0099009900990099 0 0 0.0396039603960396 0.0099009900990099 0 0 0.0099009900990099 0 0 0 0.0099009900990099 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0099009900990099 0.0297029702970297 0 0 0 0.297029702970297 0.0099009900990099 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0099009900990099 0 0.0099009900990099 0 0 0 0.0198019801980198 0 0 0 0 0 0 0 0.0099009900990099 0 0 0 0 0 0 0 0 0 0.0099009900990099 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0099009900990099 0 0 0.0099009900990099 0 0 0.0099009900990099 0 0 0 0.0495049504950495 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0099009900990099 0 0 0.0198019801980198 0.0495049504950495 0 0 0 0 0.0099009900990099 0 0 0 0 0 0 0 0.0297029702970297 0 0 0 0.0198019801980198 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0135135135135135 0 0 0 0 0 0 0 0 0 0.0135135135135135 0 0.0135135135135135 0 0 0 0 0 0 0.0135135135135135 0 0.0675675675675676 0 0.0135135135135135 0 0 0 0 0 0 0 0 0 0 0 0 0.0135135135135135 0 0 0 0 0 0 0 0 0 0.0135135135135135 0.0135135135135135 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.202702702702703 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0135135135135135 0 0.027027027027027 0 0 0.0135135135135135 0 0 0 0 0 0 0.027027027027027 0 0 0 0 0.027027027027027 0 0 0 0 0 0 0 0.0135135135135135 0 0 0 0 0 0.0135135135135135 0.243243243243243 0 0.0405405405405405 0 0 0 0.027027027027027 0 0 0 0 0.0135135135135135 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.027027027027027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.027027027027027 0 0 0 0.027027027027027 0.0135135135135135 0 0 0 0 0 0 0 0 0 0 0 0 0.0135135135135135 0 0 0 0 0.0135135135135135 0 0 0 0 0.0135135135135135 0 0 0 0 0 0 0 0 0.027027027027027 0 0 0 0 0 0 0 0 0
0 0 0 0.232142857142857 0 0 0 0 0 0 0 0 0 0 0 0 0.0178571428571429 0.0357142857142857 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0178571428571429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357142857142857 0 0 0 0 0 0 0 0 0 0 0 0 0.0178571428571429 0.0178571428571429 0 0 0 0 0 0 0 0.0357142857142857 0 0 0 0.0535714285714286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0178571428571429 0 0 0 0 0 0 0 0 0.0178571428571429 0 0 0 0 0 0 0 0 0 0 0 0.0178571428571429 0 0 0 0 0 0 0 0 0 0 0 0 0.0357142857142857 0 0 0 0 0 0 0 0.0178571428571429 0 0 0 0.0357142857142857 0 0 0 0.0714285714285714 0 0 0 0 0 0 0 0 0 0.0178571428571429 0 0 0.0178571428571429 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0178571428571429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0178571428571429 0 0 0.0535714285714286 0 0.142857142857143 0 0 0.0178571428571429 0 0 0 0 0 0 0.0178571428571429 0 0 0 0 0 0 0 0.0178571428571429 0 0 0 0 0 0 0 0 0 0 0
